STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2014,,2409233,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2015,,2530483,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2016,,2667747,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2017,,2792435,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2018,,2909654,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2019,,3011302,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2020,,3091285,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2021,,3224502,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,VEH_STOCK_TOTAL,"Vehicles fleet, total",_Z,Not applicable,_Z,Not applicable,UT,Units,2022,,3340466,,ISR,Israel,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2009,,4,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2010,,6,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2010,,3117,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2011,,3267,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2011,,4,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2012,,10,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2012,,3806,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2013,,4458,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2013,,21,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2014,,70,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2014,,6849,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2015,,7698,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2015,,169,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2016,,358,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2016,,8345,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2017,,9168,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2017,,619,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2018,,965,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2018,,9911,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2019,,10777,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2019,,1395,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2020,,9959,,FIN,Finland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2020,,2475,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2020,,11753,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2021,,13374,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2021,,23497,,FIN,Finland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2021,,4831,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2022,,7305,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2022,,46584,,FIN,Finland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2022,,36980,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2022,,144960,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2022,,14882,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,12761,,SVN,Slovenia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,51364,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,15776,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,689169,,NOR,Norway,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,60146,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,37546,,SVN,Slovenia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,185210,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,362040,,NOR,Norway,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,5796,,EST,Estonia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,67125,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,14172,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,9554,,CRI,Costa Rica,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,39536,,EST,Estonia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,22451,,CZE,Czechia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,59400,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,10861,,CRI,Costa Rica,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,86011,,FIN,Finland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,11424,,LTU,Lithuania,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,149019,,ESP,Spain,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2023,,1333986,,ESP,Spain,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,1407224,,DEU,Germany,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,2908535,,DEU,Germany,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,TUR,Türkiye,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,391296,,TUR,Türkiye,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,TUR,Türkiye,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,183776,,TUR,Türkiye,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,1746631,,ESP,Spain,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,206534,,ESP,Spain,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,710451,,BEL,Belgium,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,254198,,BEL,Belgium,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,869039.7,,FRA,France,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,576735,,FRA,France,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,60209,,HUN,Hungary,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,251330,,HUN,Hungary,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,VEH_STOCK_HYBRID,"Vehicles fleet, hybrid power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,369668,,NOR,Norway,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_VEH(2.2),Private road vehicles - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,VEH_STOCK_ELECTRIC,"Vehicles fleet, electric power engine",_Z,Not applicable,_Z,Not applicable,UT,Units,2024,,788750,,NOR,Norway,A,Normal value,0,Units,0,Zero
